pathway,p_value,effec_size,magnitude,difference,name
WP4940,6.33359054840583e-4,0.31215947157635365,2,0.1651549445565892,15q11.2 copy number variation syndrome
WP78,9.7852048942481935e-12,0.3108305505392123,2,0.1440658608384826,TCA cycle (aka Krebs or citric acid cycle)
WP4153,7.306778720308221e-6,0.3095417525724345,2,0.27603300716233303,"Degradation pathway of sphingolipids, including diseases"
WP4970,7.417342326908052e-6,0.3093206860376204,2,0.27102190528236086,Galanin receptor pathway
WP1424,1.7545446387906276e-5,0.30759313290206436,2,0.25894718712779535,Globo sphingolipid metabolism
WP2817,1.0359350674313532e-7,0.30720637444559395,2,0.20705142395616893,Mammary gland development pathway - Pregnancy and lactation (Stage 3 of 4)
WP4784,4.450118589765189e-6,0.3060129441978306,2,0.29803449158572,Proteoglycan biosynthesis
WP411,2.3688734726108753e-66,0.302289708639058,2,0.15704647231276092,mRNA processing
WP111,1.3422101198884763e-45,0.30081034445340904,2,0.18604239237225778,Electron transport chain: OXPHOS system in mitochondria
WP167,1.0217883049738232e-7,0.2999409859978455,1,0.24043748929302183,Eicosanoid synthesis
WP4921,5.094005000022659e-8,0.2999341592397854,1,0.19496317408787783,Mitochondrial complex III assembly
WP186,3.403745701082934e-4,0.29266004882231805,1,0.12799680385860307,Homologous recombination
WP4884,3.260841508696111e-6,0.2914770668180751,1,0.2659863408903525,Pathogenesis of SARS-CoV-2 mediated by nsp9-nsp10 complex
WP4718,8.92457761825926e-12,0.2896255034442243,1,0.20900974411611611,Cholesterol metabolism with Bloch and Kandutsch-Russell pathways
WP5121,7.498526998326721e-8,0.2896137500546578,1,0.17905034774417944,Sphingolipid metabolism in senescence
WP3935,2.7743331633314674e-4,0.28315077847837977,1,0.17103202920578867,Leptin-insulin signaling overlap
WP5118,2.174953677595463e-5,0.28314354833610716,1,0.10997712320183353,SMC1/SMC3 role in DNA damage - Cornelia de Lange Syndrome
WP3630,2.845590888652421e-4,0.28264145212176406,1,0.1999392729687172,"NAD metabolism, sirtuins and aging"
WP4297,2.863496625253801e-4,0.2825153480320068,1,0.15802965139716363,Thiamine metabolic pathways
WP3664,1.5621107322676367e-4,0.281924374786107,1,0.18194326062479377,Regulation of Wnt / B-catenin signaling by small molecule compounds
WP4961,1.8590410316671511e-7,0.280682541052731,1,0.16703034492986518,STING pathway in Kawasaki-like disease and COVID-19
WP107,4.852037587259805e-24,0.27994047335398037,1,0.1439618107296689,Translation factors
WP4271,7.731990408451164e-4,0.2746771537021923,1,0.18004024732378351,Vitamin B12 disorders
WP357,7.546200693106183e-11,0.27265854498942416,1,0.18906609148770004,Fatty acid biosynthesis
WP4792,7.445202060051858e-7,0.2724859110432832,1,-0.18792162615370145,Purine metabolism
WP2363,1.3508450102606245e-7,0.272259725662047,1,0.14200139470034484,Gastric cancer network 2
WP4919,2.6162699856777674e-4,0.2722063848747974,1,0.16103758861802986,Neuroinflammation
WP288,4.93471404816383e-5,0.27064812486057505,1,0.13406085574539406,Nod-like receptor (NLR) signaling pathway
WP3617,6.511903733850599e-7,0.2678946335343734,1,0.2019608063726025,Photodynamic therapy-induced NF-kB survival signaling
WP5037,3.345042804229873e-5,0.2678514557130179,1,0.16999060319856754,Riboflavin and CoQ disorders
MINERVA Electron Transport Chain disruption,3.461954326358681e-76,0.2657929741334007,1,0.17899324859825383,MINERVA Electron Transport Chain disruption
WP3599,8.175931430519017e-5,0.2626805282676888,1,0.17845235040165866,Transcription factor regulation in adipogenesis
WP4518,0.0013101653355381078,0.26255453071757046,1,-0.1920688690485935,"Gamma-glutamyl cycle for the biosynthesis and degradation of glutathione, including diseases"
WP143,6.19926526477657e-14,0.26125395898791376,1,0.17002807384872895,Fatty acid beta-oxidation
WP5112,1.6076158406303726e-4,0.26049724513469946,1,-0.29866655054807095,Familial hyperlipidemia type 5
WP4922,6.477288153924619e-10,0.2587934727405646,1,0.2050108810522985,Mitochondrial complex IV assembly
WP3670,1.5616058523192212e-6,0.25862391133413676,1,0.19502372371473806,Interactions between LOXL4 and oxidative stress pathway
WP558,2.1961401858895903e-18,0.2557156745825671,1,-0.2690713448730626,Complement and coagulation cascades
WP2291,0.0017869020103441946,0.25518934007186167,1,0.1759934440159104,Deregulation of Rab and Rab effector genes in bladder cancer
WP3871,8.199897444080778e-5,0.25428789248234585,1,0.18595794400335922,Valproic acid pathway
WP5064,1.6845349290158948e-7,0.2508330073892517,1,0.18198384654405564,7-oxo-C and 7-beta-HC pathways
WP4966,7.708463529608563e-4,0.25077403984079144,1,0.16706368725572857,Fluoroacetic acid toxicity
WP4186,0.0061473214406378,0.2503495894329147,1,0.1499504354304319,Somatroph axis (GH) and its relationship to dietary restriction and aging
WP5038,1.1628018386290663e-9,0.24844056440945822,1,0.17094988330687402,Mitochondrial immune response to SARS-CoV-2
WP4856,6.1780454921969964e-09,0.24671118907991893,1,0.14104009943012885,Intracellular trafficking proteins involved in CMT neuropathy
WP3584,5.4110603806939875e-14,0.24664692899236473,1,0.15398893873762692,MECP2 and associated Rett syndrome
WP129,7.971847568568514e-6,0.24587359081943855,1,0.24703666392100498,Matrix metalloproteinases
WP3926,0.00284087545306156,0.2438328677454113,1,0.1799908249328049,ApoE and miR-146 in inflammation and atherosclerosis
WP4507,7.294865317561091e-4,0.24201240728208528,1,0.17999821491914297,Molybdenum cofactor (Moco) biosynthesis
WP5104,2.8959683096084363e-4,0.241697097968416,1,-0.17997212780134442,Acquired partial lipodystrophy / Barraquer-Simons syndrome
WP4320,6.20965490063125e-8,0.2396897631018873,1,0.1640214438368029,Effect of progerin on genes involved in Hutchinson-Gilford progeria syndrome
WP3413,8.38350964095902e-4,0.23925978061216863,1,0.1739380132861688,NOTCH1 regulation of endothelial cell calcification
WP197,1.6006217889370761e-4,0.23644752231119112,1,0.1730267240784217,Cholesterol biosynthesis pathway
WP3679,0.006490839897929336,0.2344529619797543,1,0.19302934860294207,Cell-type dependent selectivity of CCK2R signaling
WP3611,9.802127251256789e-9,0.2341039876119565,1,0.1570148242827906,Photodynamic therapy-induced AP-1 survival signaling.
WP2873,9.487899080609301e-8,0.23290639724302908,1,0.17003059635939782,Aryl hydrocarbon receptor pathway
WP5021,1.3760043625811691e-16,0.23289293836991068,1,0.14299339659109897,SARS-CoV-2 Infection
WP4312,2.4828642026155603e-9,0.2321010480370951,1,0.11597776063421741,Rett syndrome causing genes
WP4396,2.2357055056666412e-32,0.23188982440261327,1,0.15898302823604238,Nonalcoholic fatty liver disease
WP4585,5.859398051553058e-4,0.2292709837594909,1,0.167038942326112,Cancer immunotherapy by PD-1 blockade
WP561,0.0010350883564112631,0.2264758790172081,1,-0.1750016265115764,Heme biosynthesis
WP2456,0.004005078724721077,0.22416028440796634,1,-0.17297271412168205,HIF1A and PPARG regulation of glycolysis
WP3656,0.00617217931201585,0.2237503423663612,1,-0.1440209349221454,Interleukin-1 induced activation of NF-kB
WP4721,9.331284013669478e-5,0.22018924829618325,1,0.1530592254331467,Eicosanoid metabolism via lipooxygenases (LOX)
WP3996,7.55770797136689e-7,0.2190460267322791,1,0.14596818113792995,Ethanol effects on histone modifications
WP696,0.007785926310521276,0.2174407322773756,1,0.23198390299075455,Benzo(a)pyrene metabolism
WP5122,7.906235326766697e-5,0.21731933006933313,1,0.15603597226198887,Prostaglandin and leukotriene metabolism in senescence 
WP697,0.0011432331708233975,0.21691341820308177,1,0.21597405460743482,Estrogen metabolism
WP4217,7.385523672095566e-27,0.2150245432708541,1,0.14591808392248148,Ebola virus pathway in host
WP1455,0.00394628011652508,0.21494984046151788,1,0.18095138957276652,Serotonin transporter activity
WP2290,2.9594299823758287e-4,0.21440330179817582,1,0.11204857329815071,RalA downstream regulated genes
WP4879,7.861227409941634e-9,0.21288796765130538,1,0.14106163555347612,Overlap between signal transduction pathways contributing to LMNA laminopathies
WP2374,1.8716199572523485e-12,0.20861991280698272,1,0.13195115610491934,Oncostatin M signaling pathway
WP2253,0.016072724286647192,0.20737333180305215,1,0.09245919721245562,Pilocytic astrocytoma
WP4496,1.1951626016012293e-5,0.2064200680552525,1,0.14393487853627512,Signal transduction through IL1R
MINERVA Orf10 Cul2 pathway,3.7693618351471965e-28,0.20607242805071072,1,-0.09599779714890375,MINERVA Orf10 Cul2 pathway
WP2865,1.031989089322305e-4,0.20467586372760116,1,0.19900274557843958,IL1 and megakaryocytes in obesity
WP3657,2.9104768947080652e-5,0.2040003070321759,1,0.11406465402901667,Hematopoietic stem cell gene regulation by GABP alpha/beta complex
WP405,9.336454512632847e-7,0.2028123611022591,1,0.10901378823306129,Eukaryotic transcription initiation
MINERVA Pyrimidine deprivation,4.105111479760792e-12,0.20270568602008368,1,0.11695711901691992,MINERVA Pyrimidine deprivation
WP2355,3.1578864050070004e-14,0.2021771044955427,1,0.13397208147513787,Corticotropin-releasing hormone signaling pathway
WP3644,8.972783943295258e-4,0.20215093880049523,1,0.12703666782809644,"NAD+ metabolism"
MINERVA Endoplasmatic Reticulum stress,8.64173986608683e-32,0.20196222455241233,1,0.11903846579516397,MINERVA Endoplasmatic Reticulum stress
WP410,1.135927001280584e-7,0.20190870748476153,1,0.13699728545977002,Exercise-induced circadian regulation
WP3874,7.205488470826446e-4,0.2003535543854968,1,0.12201443808736252,Canonical and non-canonical TGF-B signaling
WP2870,3.091662488461564e-5,0.19979182063090556,1,0.12407090198053633,Extracellular vesicle-mediated signaling in recipient cells
WP3287,0.0010686584711872783,0.19916272483968683,1,0.16504997432673427,Overview of nanoparticle effects
WP236,9.567298611197446e-13,0.19870124468078532,1,0.1519547644635803,Adipogenesis
WP3878,2.9875990215968645e-8,0.19844691827398858,1,0.09905821414739514,ATM signaling in development and disease 
WP5031,0.003078617960281673,0.19738674316181495,1,0.11304659034911857,"Biotin metabolism, including IEMs"
WP4545,4.011501367191029e-5,0.19692505299462912,1,0.147949599811903,Oxysterols derived from cholesterol
MINERVA Kynurenine synthesis pathway,7.0390256333117545e-9,0.19463283394105585,1,0.15195571627137663,MINERVA Kynurenine synthesis pathway
WP136,0.03328429002096271,0.19455670178942855,1,-0.2170502976472831,"Phase I biotransformations, non P450"
WP5020,7.212264474493309e-10,0.1943574716639515,1,0.11494467256688458,SARS-CoV-1 Infection
WP3580,2.84663964051239e-5,0.19410929619527462,1,-0.122026332532426,Methionine de novo and salvage pathway
WP4493,8.322100618744753e-4,0.19298042216875158,1,-0.19001682956776875,Cells and molecules involved in local acute inflammatory response 
WP4698,1.0820431329093555e-4,0.1923933719284113,1,0.1389786017460464,Vitamin D-sensitive calcium signaling in depression
WP4863,0.0015837176756036103,0.1922912982381754,1,0.09693635496367702,Host-pathogen interaction of human coronaviruses - autophagy
WP1403,4.4343739380774095e-8,0.19053716008498867,1,0.11999946446015247,AMP-activated protein kinase (AMPK) signaling
WP1946,1.6023944567903126e-4,0.1875844207680214,1,-0.10699598555861453,Cori cycle
WP3594,8.70915815041671e-17,0.1870055059336069,1,0.11399183986858497,Circadian rhythm genes
WP4787,8.33022132749822e-9,0.18595977796452678,1,0.11897728048824059,Osteoblast differentiation and related diseases
WP477,4.112307198383707e-20,0.18575681344391293,1,0.10903055630387783,Cytoplasmic ribosomal proteins
WP2324,4.710559447586345e-12,0.18511802148003878,1,0.12101536236711802,AGE/RAGE pathway
WP5120,0.01354886077220842,0.18413553010418657,1,0.1100680905369449,Inclusion body myositis
WP2533,2.218813813783052e-4,0.18351307853568702,1,0.16306308895515706,Glycerophospholipid biosynthetic pathway
WP2813,0.01911560631306641,0.18255008656856078,1,0.10992823967585204,Mammary gland development pathway - Embryonic development (Stage 1 of 4)
WP716,3.232886916511145e-4,0.18210753933809876,1,-0.14594838221066242,Vitamin A and carotenoid metabolism
WP2916,0.014786803985763068,0.18179153789696859,1,0.08304257580038067,Interactome of polycomb repressive complex 2 (PRC2) 
WP2453,1.2096132582209028e-4,0.18123298122152517,1,0.1039985871639339,TCA cycle and deficiency of pyruvate dehydrogenase complex (PDHc)
WP2814,0.021768784701800645,0.1787439587377058,1,0.14302505059503307,Mammary gland development pathway - Puberty (Stage 2 of 4)
WP5116,0.01683327146350253,0.1782712495401086,1,0.12702995991801103,SARS-CoV-2 B.1.1.7 variant antagonises innate immune activation
WP4561,2.6008889526383893e-4,0.17512381924320192,1,0.13404652312724175,Cell migration and invasion through p75NTR
WP4224,3.0391252248961367e-5,0.17469428861220118,1,-0.11903240312076194,Purine metabolism and related disorders
WP4357,1.0360575441776365e-4,0.1744965335714165,1,0.11207083873912373,NRF2-ARE regulation
WP4533,0.011511948701018286,0.1744415086352738,1,0.07908895613848865,Transcription co-factors SKI and SKIL protein partners
WP408,1.5968506664326857e-5,0.17191790626444917,1,0.13398954510695277,Oxidative stress response
WP2942,0.046438538080365216,0.17158054504879758,1,0.05841754805676939,DDX1 as a regulatory component of the Drosha microprocessor
WP5039,1.4689839241261765e-6,0.1707904496652637,1,0.11005448445898335,SARS-CoV-2 innate immunity evasion and cell-specific immune response
WP2267,2.342619286137114e-5,0.17055709073712375,1,0.10608327196773368,Synaptic vesicle pathway
WP1584,0.002531027644514045,0.17017044420240554,1,0.09804322749366298,Type II diabetes mellitus
WP4923,2.8338283304701583e-5,0.16882209063020534,1,0.09695678188220956,Autophagy
MINERVA Nsp9 protein interactions,2.826523800183733e-35,0.1681906199844105,1,0.10097909420702894,MINERVA Nsp9 protein interactions
WP2586,5.140690233137389e-6,0.16816628015157176,1,0.09604342744526934,Aryl hydrocarbon receptor Netpath
WP4482,0.0011673338238261922,0.16768573541434947,1,0.08499196806389607,Vitamin D in inflammatory diseases
WP2436,0.003805372302093719,0.16711553785200825,1,0.10401505434852912,Dopamine metabolism
WP3645,0.0029135173752379375,0.16389470270863027,1,0.11299908891928914,"NAD+ biosynthetic pathways"
WP5055,3.897147594728956e-9,0.16300649034835216,1,0.14003251803015035,Burn wound healing
WP35,1.1385481422751716e-8,0.1627756183809309,1,0.0959696078843855,G protein signaling pathways
WP4016,1.636398240432414e-6,0.16253009750133907,1,0.09004221546563507,DNA IR-damage and cellular response via ATR
WP3845,0.009751351815534525,0.16190234074550316,1,0.10903138149750138,Canonical and non-canonical Notch signaling
WP3965,5.0028187395292984e-5,0.16158351964105883,1,0.0969531617833083,Lipid metabolism pathway
WP400,5.007473932910116e-5,0.16157485869122143,1,0.09105536790341494,p38 MAPK signaling pathway
WP12,0.0383456319396834,0.16136495855514046,1,0.11697070956704322,Osteoclast signaling
WP4313,6.652079871685243e-6,0.16129364562374063,1,0.12198683852420474,Ferroptosis
WP4301,4.142348410424114e-4,0.16117529491758278,1,0.08304185446075775,Inhibition of exosome biogenesis and secretion by Manumycin A in CRPC cells
WP4236,0.019910862035148764,0.16072724114600526,1,0.08405746502166228,Krebs cycle disorders
WP5117,4.682431966815064e-4,0.15968960239948646,1,0.08495376751332,Cohesin complex - Cornelia de Lange syndrome
WP3414,6.411999397618635e-5,0.15925747127308262,1,0.08795495217461248,Initiation of transcription and translation elongation at the HIV-1 LTR
WP1982,1.1400120351319814e-7,0.15916826804622433,1,0.10704656557290569,Sterol regulatory element-binding proteins (SREBP) signaling
WP712,8.248048789290338e-4,0.15767048640764741,1,0.08398447776872639,Estrogen signaling pathway
WP5113,0.002968137910772104,0.15661312370734545,1,0.09493021930003023,Antiviral and anti-inflammatory effects of Nrf2 on SARS-CoV-2 pathway
WP384,0.015351447910398731,0.1565272588868239,1,0.10100270229704154,Apoptosis modulation by HSP70
WP4478,0.010320277305186894,0.15614284117764868,1,0.12098934795108485,LTF danger signal response pathway
WP3640,0.015991746953968385,0.15556700271611534,1,0.09796186581430441,Imatinib and chronic myeloid leukemia
WP4540,9.487267040248067e-9,0.15535464617232153,1,0.09697797718951146,Hippo signaling regulation pathways
WP3646,6.29167306511298e-5,0.15402908877342453,1,0.08797054560368402,Hepatitis C and hepatocellular carcinoma
WP325,0.0175514590475026,0.1533622091011942,1,0.12693789708660524,Triacylglyceride synthesis
WP706,2.6591708000563607e-9,0.15290246121450923,1,0.10502860933140457,Sudden infant death syndrome (SIDS) susceptibility pathways
WP4521,0.00842990978063996,0.15213256591806376,1,0.10603347073758101,Glycosylation and related congenital defects
WP4206,0.002294778574970867,0.1515353562036736,1,0.10995564313276307,Hereditary leiomyomatosis and renal cell carcinoma pathway
WP4962,0.0042572677848198865,0.15067981982852405,1,0.12396543215680625,Airway smooth muscle cell contraction
WP465,3.966846965232425e-4,0.15037263303046666,1,0.11247004608891298,Tryptophan metabolism
WP710,1.2863301183287515e-8,0.14911557145989823,1,0.09097575642870231,DNA damage response (only ATM dependent)
WP615,6.8307559699612744e-9,0.14815440518958192,1,0.10400317384014729,Senescence and autophagy in cancer
WP2815,0.04724799192880393,0.14799049790300978,1,0.13698079761648307,Mammary gland development pathway - Involution (Stage 4 of 4)
WP2516,0.0024443423682676524,0.14787567882683944,1,0.06801135532540507,ATM signaling pathway
WP474,1.7819453416890847e-4,0.1475887647650071,1,0.1150089897238177,Endochondral ossification
WP4808,1.7819453416890847e-4,0.1475887647650071,1,0.1150089897238177,Endochondral ossification with skeletal dysplasias
WP619,0.0021255918327706944,0.14731416131682074,1,0.1209464474426027,Type II interferon signaling (IFNG)
WP5072,1.4591872069756265e-5,0.14696672792824533,1,0.08500597129218619,Modulators of TCR signaling and T cell activation
WP2431,1.7746500682233346e-8,0.14691243742151006,1,0.12192217007885205,Spinal cord injury
WP2059,2.423749917268342e-21,0.1463569774867794,1,0.08999270711292393,Alzheimer's disease and miRNA effects
WP4321,1.4422629234216422e-9,0.14632225970103843,1,0.0939978446021419,Thermogenesis
WP5111,0.020592660676536444,0.14504729923628673,1,-0.15202414235558284,Familial hyperlipidemia type 4
WP3937,1.0580047151770842e-4,0.14448981100698866,1,0.1069726869156257,Microglia pathogen phagocytosis pathway
WP5124,1.1355068027590623e-20,0.1443671710867182,1,0.08804611576503248,Alzheimer's disease
WP5085,4.053054814501425e-5,0.14422039666602868,1,0.07700102772895312,Vasopressin-regulated water reabsorption
WP4947,0.03717289388368949,0.14387837424213357,1,-0.09790738792252546,Nitric oxide metabolism in cystic fibrosis
WP5083,7.351982668021369e-8,0.14334007213606437,1,0.09999683682846947,Neuroinflammation and glutamatergic signaling
WP4719,0.005449372256292165,0.1407527791243346,1,0.09696632530442165,Eicosanoid metabolism via cyclooxygenases (COX)
WP61,6.449201867155488e-5,0.14040132934199462,1,0.07798915401285465,Notch signaling pathway (Netpath)
WP3651,1.0654269314824645e-4,0.1401136099907474,1,0.0790487048312502,Pathways affected in adenoid cystic carcinoma
WP2112,0.003518293194006069,0.13994500001920773,1,0.08097135332334837,IL-17 signaling pathway
WP4538,4.2877079831422725e-5,0.13992777533337158,1,0.09599359264634402,Regulatory circuits of the STAT3 signaling pathway
WP4722,0.021541151662454898,0.13992133366849543,1,0.12205822825667606,Glycerolipids and glycerophospholipids
WP3858,0.0035972494010873247,0.1396129004683291,1,0.0779826451822227,Toll-like receptor signaling related to MyD88
WP268,0.001478612328336593,0.13874888925140588,1,0.08501513947162229,Notch signaling
WP1971,5.095401952164961e-4,0.1384835403313136,1,0.0829648537443766,Integrated cancer pathway
WP1541,3.810655038878867e-4,0.13830288086211945,1,0.08303977112483725,Energy metabolism
WP4535,7.330934706378233e-5,0.13805847194137502,1,0.06801861979766795,Envelope proteins and their potential roles in EDMD physiopathology
WP4905,0.0034604592756443337,0.13783535071991512,1,0.09098511285311443,1q21.1 copy number variation syndrome
WP4971,5.9663610293546386e-5,0.13728533507491428,1,0.07603044700151364,Phosphoinositides metabolism
WP4141,0.012903895617509568,0.13690416772862293,1,0.10098825061314867,PI3K/AKT/mTOR - VitD3 signaling
WP5050,0.03441127286493681,0.13659682570713735,1,0.07805180616206878,TCA cycle in senescence
WP4758,2.906542209173474e-4,0.136475500828723,1,0.0940276457452613,Nephrotic syndrome
WP364,3.1732097179149616e-5,0.13643761359558623,1,0.09194517439898045,IL-6 signaling pathway
WP554,0.03465002843582712,0.13641645151026102,1,-0.12404123781270358,ACE inhibitor pathway
WP4655,1.3258207333100445e-4,0.13554409440683143,1,0.07602562579265357,Cytosolic DNA-sensing pathway
WP4223,5.923574692882137e-11,0.13531536662882687,1,0.07898907944745234,Ras signaling
MINERVA Orf3a protein interactions,6.337049310522551e-7,0.1348111573156985,1,0.07802705073004365,MINERVA Orf3a protein interactions
WP3850,4.027383737044088e-4,0.13470739729507555,1,0.0899421662946403,Factors and pathways affecting insulin-like growth factor (IGF1)-Akt signaling
WP3929,1.6353520825408988e-9,0.13450927174906965,1,0.0790215031301771,Chemokine signaling pathway
WP262,0.009304565946885562,0.13432190789013185,1,0.07102711377154522,Ebstein-Barr virus LMP1 signaling
WP4838,0.0013443177159047058,0.1343097500349187,1,0.09096545619879165,Regucalcin in proximal tubule epithelial kidney cells
WP2203,1.8836222228502315e-4,0.13370913374488244,1,0.06803554625020071,Thymic stromal lymphopoietin (TSLP) signaling pathway
WP5046,0.0031521399066861337,0.13271904526863704,1,0.09003970442056379,"NAD metabolism in oncogene-induced senescence and mitochondrial dysfunction-associated senescence"
WP4786,0.001808027163870789,0.1324512017830954,1,0.0929409188035046,Type I collagen synthesis in the context of osteogenesis imperfecta
WP2272,3.6926443546792617e-6,0.13038051395739136,1,0.07801679647623053,Pathogenic Escherichia coli infection
WP2878,0.011006283741804151,0.12876720043417333,1,-0.12792012753035606,PPAR-alpha pathway
WP1449,1.8480105053533015e-6,0.12838899890291375,1,0.07698238038990522,Regulation of toll-like receptor signaling pathway
WP545,0.0028637032294503892,0.12833679405673204,1,-0.13594120551645278,Complement activation
WP4816,6.621116195767381e-4,0.12689629178447334,1,0.09698642585819739,TGF-beta receptor signaling in skeletal dysplasias
WP4197,0.019352591874578582,0.12593874949228534,1,0.10794321055610476,Immune response to tuberculosis
WP4705,0.019784053282758618,0.12549456703086034,1,0.08804827907028123,Pathways of nucleic acid metabolism and innate immune sensing
WP4932,5.055343344074288e-8,0.12485351058013709,1,0.08797601332788013,7q11.23 copy number variation syndrome
WP4352,2.80248252107964e-15,0.12389808329955278,1,0.07502324953566737,Ciliary landscape
WP4239,2.1349257567738142e-7,0.12329608685863916,1,0.08297656812008944,Epithelial to mesenchymal transition in colorectal cancer
WP466,0.010201148137397932,0.12318931151320034,1,0.08396572481212032,DNA replication
WP183,1.4765771499306156e-6,0.12248453400532266,1,0.06600314644545917,Proteasome degradation
WP366,1.0620996523069556e-8,0.12224036194121767,1,0.07302616242270077,TGF-beta signaling pathway
WP3925,1.6490277900635978e-8,0.12146804913516485,1,0.08493229487059391,Amino acid metabolism
WP4844,0.02131489766437198,0.1213717015821042,1,0.07395935690094793,Influence of laminopathies on Wnt signaling
WP3298,0.018794205091838895,0.12135679936449137,1,0.0839937823970788,Melatonin metabolism and effects
WP3,0.03651090436592658,0.1207734215256402,1,0.09296242742981296,Transcriptional activation by NRF2 in response to phytochemicals
WP254,1.6453448428280673e-4,0.1206774930520713,1,0.07295063011982372,Apoptosis
WP1539,0.01371844680389105,0.12027746252173117,1,0.07500665381932947,Angiogenesis
WP2036,0.0015783636778431034,0.1190147750048784,1,0.07295469415998376,TNF-related weak inducer of apoptosis (TWEAK) signaling pathway
WP138,3.916759757783844e-6,0.11800546467883685,1,0.06994277976096473,Androgen receptor signaling pathway
