pathway,p_value,effec_size,magnitude,difference,name
MINERVA Nsp4 and Nsp6 protein interactions,1.9512212817392975e-14,0.1757303661914541,1,0.1759660681562305,MINERVA Nsp4 and Nsp6 protein interactions
WP5036,1.2485694650375202e-5,0.1740739819497971,1,-0.2980397329307475,Angiotensin II receptor type 1 pathway
WP4519,0.006864032343568053,0.17385865570885561,1,0.08504805911353049,"Cerebral organic acidurias, including diseases"
WP4784,0.004226699328802578,0.17384009160332559,1,0.17997708208370827,Proteoglycan biosynthesis
WP4962,1.7805520098108e-4,0.17291618022007652,1,-0.2700103896683724,Airway smooth muscle cell contraction
WP2643,9.527596658948048e-7,0.17179229550734254,1,-0.17894291350703986,Nanoparticle-mediated activation of receptor signaling
WP4331,3.2670598766301097e-6,0.16969560518778654,1,-0.19490759832800209,Neovascularisation processes
WP4792,5.382251739247101e-4,0.1685036854630649,1,-0.20191855423648097,Purine metabolism
MINERVA Endoplasmatic Reticulum stress,6.011940805475422e-33,0.16826657204126372,1,0.21101099939078755,MINERVA Endoplasmatic Reticulum stress
WP2814,0.031808990853107656,0.16481336016361137,1,0.22395899740652714,Mammary gland development pathway - Puberty (Stage 2 of 4)
WP4481,6.047345027744303e-6,0.1628563056051391,1,-0.1640555761431995,Resistin as a regulator of inflammation
WP453,3.1338933588737013e-4,0.162169478337523,1,-0.4090072687311932,Inflammatory response pathway
WP2868,0.033465215561710726,0.1586398037415145,1,-0.15328234340027877,TCA cycle nutrient use and invasiveness of ovarian cancer
WP5109,0.002234774484181897,0.15832510358539048,1,-0.34702059276653563,Familial hyperlipidemia type 2
WP5110,0.005393949058401758,0.15707354889162653,1,-0.2969702683922941,Familial hyperlipidemia type 3
WP5118,0.00806334712225115,0.15617366420057635,1,-0.12301941127305434,SMC1/SMC3 role in DNA damage - Cornelia de Lange Syndrome
WP185,5.23821808375053e-16,0.15562340346469816,1,-0.1999726414328496,Integrin-mediated cell adhesion
WP111,2.611298707183641e-16,0.1550828132527465,1,0.08801452484035108,Electron transport chain: OXPHOS system in mitochondria
WP2636,2.10775977394532e-5,0.15500190179775195,1,-0.16905339446877513,Common pathways underlying drug addiction
WP3679,0.03064173873433221,0.1545284195595292,1,-0.2780065422220296,Cell-type dependent selectivity of CCK2R signaling
WP1539,1.2992842374179647e-4,0.15431542644344146,1,-0.176956584732213,Angiogenesis
WP205,1.1760809575505368e-4,0.15430133759937517,1,-0.1639796254912038,IL-7 signaling pathway
WP311,0.03873258823814295,0.1542093735401938,1,0.059028330987213336,Ketone bodies synthesis and degradation
WP4742,0.014516596695852634,0.15404438918661018,1,0.0920360333617588,Ketogenesis and ketolysis
WP4790,0.021440488622812885,0.15275433478123443,1,0.2399446526432393,FGF23 signaling in hypophosphatemic rickets and related disorders
WP5117,1.311098527755038e-4,0.15262047124463912,1,-0.14591583333761138,Cohesin complex - Cornelia de Lange syndrome
WP4724,0.009076966709596375,0.15248210024959835,1,0.18299823111125302,Omega-9 fatty acid synthesis
WP2032,1.2135549530841406e-9,0.15134924489827892,1,-0.1649882809016452,Thyroid stimulating hormone (TSH) signaling pathway
WP4540,4.406768576209675e-11,0.15058641091239097,1,-0.2039879193899624,Hippo signaling regulation pathways
WP4337,0.030218170649048987,0.15001560579026793,1,-0.11408500857078997,ncRNAs involved in STAT3 signaling in hepatocellular carcinoma
WP4661,0.042634008885320956,0.15000193315046023,1,0.07201434547022723,Amino acid metabolism pathway excerpt: histidine catabolism extension
WP4747,2.411376962331841e-7,0.14990248444472942,1,-0.182016580298824,Netrin-UNC5B signaling pathway
WP244,9.749084342995497e-7,0.1488660999888522,1,-0.21199740299869943,Alpha 6 beta 4 signaling pathway
WP4537,0.0020421660057864744,0.14738449532521514,1,-0.1409533117652995,Hippo-Yap signaling pathway
WP1602,0.014237313997408959,0.1470745729698872,1,-0.26597857535430136,Nicotine effect on dopaminergic neurons
WP2261,3.050294398401891e-10,0.14563906249441916,1,-0.16005865488386822,Glioblastoma signaling pathways
WP5074,0.013177910593566136,0.14537262793689473,1,-0.11606828973476438,Kallmann syndrome
WP4872,0.038587668387150845,0.14458483266695768,1,-0.13594161848734992,MAP3K1 role in promoting and blocking gonadal determination
WP4534,5.011336356994751e-6,0.14376687323462153,1,-0.18700383799017536,Mechanoregulation and pathology of YAP/TAZ via Hippo and non-Hippo mechanisms
WP4560,3.253787621547804e-4,0.14355071067850977,1,-0.17901047057226221,MFAP5 effect on permeability and motility of endothelial cells via cytoskeleton rearrangement
WP4936,0.0012797576956471266,0.14304459335318204,1,0.1299795491962214,"Perturbations to host-cell autophagy, induced by SARS-CoV-2 proteins"
WP4571,0.02633051278096771,0.14287016194510835,1,0.04598908324787064,Urea cycle and related diseases
WP561,0.01841866615022362,0.14245824430803836,1,-0.15098205800817305,Heme biosynthesis
WP732,0.006998727614337331,0.14237316222587335,1,-0.13505525613980848,Serotonin receptor 2 and ELK-SRF/GATA4 signaling
WP4495,0.02568986166959025,0.14060452767189838,1,-0.1485503526992469,IL-10 anti-inflammatory signaling pathway 
WP4723,0.019978369202954083,0.13960962575348151,1,0.16099010355020538,Omega-3 / omega-6 fatty acid synthesis
MINERVA Electron Transport Chain disruption,1.1588263026629494e-27,0.13925755657255506,1,0.12894381282277445,MINERVA Electron Transport Chain disruption
WP4297,0.0469538987335116,0.13853073339919564,1,0.10696173714994096,Thiamine metabolic pathways
WP51,2.284825218117836e-15,0.1381003332568494,1,-0.1729596776918959,Regulation of actin cytoskeleton
WP4148,2.5536225944346577e-5,0.13702926221621292,1,-0.19092401688768448,Splicing factor NOVA regulated synaptic proteins
WP4871,3.195629063007629e-5,0.1363862377844048,1,-0.16998992791159417,Kisspeptin/kisspeptin receptor system in the ovary
WP22,0.004684841265015003,0.1357700768229976,1,-0.1280388804018304,IL-9 signaling pathway
WP4541,6.633317406060833e-11,0.13540024813233845,1,-0.19794855477656617,Hippo-Merlin signaling dysregulation
WP4482,0.001459269125110719,0.1347479491765459,1,-0.13096016568823116,Vitamin D in inflammatory diseases
WP4925,0.027149891812747816,0.13427324716846106,1,0.16061835331156205,Unfolded protein response
WP4585,0.004074470695158148,0.13409122973645282,1,-0.17701328931290386,Cancer immunotherapy by PD-1 blockade
WP35,9.434698020204875e-9,0.1331797175594623,1,-0.17094664139777685,G protein signaling pathways
WP4153,0.03946166140964572,0.13245886032588242,1,0.1750526106966384,"Degradation pathway of sphingolipids, including diseases"
WP4815,0.004903773050847481,0.1316223040076748,1,0.17901256461359882,Glycosaminoglycan degradation
WP197,0.005092573236883874,0.13062475009581598,1,0.10698731369310313,Cholesterol biosynthesis pathway
WP4874,5.3665404667235256e-5,0.13056940673383194,1,-0.17000489517320763,CAMKK2 pathway
WP143,4.236440603082871e-5,0.1287680023148316,1,0.09897642764994515,Fatty acid beta-oxidation
WP4223,9.038306287862481e-15,0.12866706996834992,1,-0.15095620738708335,Ras signaling
WP2453,0.0021058413299975126,0.12813418088543338,1,0.08907269282395913,TCA cycle and deficiency of pyruvate dehydrogenase complex (PDHc)
WP136,0.04442640107900053,0.1269464373783212,1,-0.1860074911533719,"Phase I biotransformations, non P450"
WP134,0.04400446238133331,0.1269461591062645,1,-0.1209836593865229,Pentose phosphate metabolism
WP4522,0.005877481555628691,0.12694356562012332,1,-0.27699849052761727,"Metabolic pathway of LDL, HDL and TG, including diseases"
WP3863,2.7577320573164566e-6,0.12656887046212406,1,-0.130030982782032,T-cell antigen receptor (TCR) pathway during Staphylococcus aureus infection
WP727,0.006830664802006759,0.12559767720191273,1,-0.203032076472058,Monoamine transport
WP363,6.068406145730069e-5,0.125137945043814,1,-0.1389717369919476,Wnt signaling pathway
WP3872,0.010399435531619825,0.12505165158753737,1,-0.13102865919116657,Regulation of apoptosis by parathyroid hormone-related protein
MINERVA Renin-angiotensin pathway,8.725635066505471e-5,0.12401594211072245,1,-0.21497421680271428,MINERVA Renin-angiotensin pathway
WP357,7.02086547517407e-4,0.12301240646114006,1,0.1119801117971195,Fatty acid biosynthesis
WP4718,8.805264446295727e-5,0.12160033647872205,1,0.1389173298372102,Cholesterol metabolism with Bloch and Kandutsch-Russell pathways
WP3303,3.653358562069969e-7,0.12127315788637005,1,-0.12896555166121665,RAC1/PAK1/p38/MMP2 pathway
WP3869,0.0053607231867780466,0.12108263476144238,1,-0.14640215134554488,Cannabinoid receptor signaling
WP2203,3.232129668088854e-5,0.12079806539171661,1,-0.12205172639077619,Thymic stromal lymphopoietin (TSLP) signaling pathway
MINERVA HMOX1 pathway,3.992240058321815e-13,0.12028098592837834,1,-0.19993830118607855,MINERVA HMOX1 pathway
WP3849,0.03136056300668052,0.11981091167384611,1,-0.11694313956110902,MAPK and NFkB signaling pathways inhibited by Yersinia YopJ
WP4912,0.013085097891728249,0.11913799239972347,1,-0.13497218036456143,SARS coronavirus and innate immunity
WP4674,2.4579632321308404e-6,0.11872267962073925,1,-0.1219466840387005,Head and neck squamous cell carcinoma
WP623,1.123014549898259e-6,0.11854048214091452,1,0.06504019640810947,Oxidative phosphorylation
WP3414,5.147884288760621e-4,0.11829513961030215,1,-0.12596494854501156,Initiation of transcription and translation elongation at the HIV-1 LTR
WP5112,0.03329908313033947,0.11829190196634556,1,-0.20205002480511575,Familial hyperlipidemia type 5
WP4539,1.6550896616507086e-4,0.118172180952485,1,-0.11395819358286091,Synaptic signaling pathways associated with autism spectrum disorder
WP3668,0.002436018843819322,0.11782059831194952,1,-0.1479711467655907,Hypothesized pathways in pathogenesis of cardiovascular disease
WP3929,4.0307220247453845e-11,0.11761053395855778,1,-0.140013564423541,Chemokine signaling pathway
WP673,1.4229675084416546e-7,0.11752201964058197,1,-0.1190303294253728,ErbB signaling pathway
WP4533,0.02792967572548186,0.11703945488959587,1,-0.1110430563981547,Transcription co-factors SKI and SKIL protein partners
WP4205,4.032554675178084e-6,0.11645147376133229,1,-0.11101861595963268,MET in type 1 papillary renal cell carcinoma
WP306,2.414264584299344e-16,0.11610940395388848,1,-0.17602249659090327,Focal adhesion
WP3874,0.02124792628738246,0.1150628018697176,1,-0.14595876441018305,Canonical and non-canonical TGF-B signaling
WP4877,0.001681589600009068,0.11395755502566919,1,-0.12800571512796582,Host-pathogen interaction of human coronaviruses - MAPK signaling
WP4971,6.246278173882191e-5,0.11359776002117832,1,-0.10604074423196688,Phosphoinositides metabolism
WP3972,0.0011113664771511835,0.11298334944312857,1,-0.11301822897670658,PDGFR-beta pathway
WP2572,1.9071194117882515e-6,0.1129594739614494,1,-0.18500454560035745,Primary focal segmental glomerulosclerosis (FSGS)
WP716,0.0018762029484708476,0.11278913304313454,1,-0.16602160684848283,Vitamin A and carotenoid metabolism
WP2817,0.016973402672644355,0.11268612615362468,1,0.1400262393054352,Mammary gland development pathway - Pregnancy and lactation (Stage 3 of 4)
WP4341,9.026686303104104e-6,0.11265039576586028,1,-0.1459319105596972,"Non-genomic actions of 1,25 dihydroxyvitamin D3"
WP5108,0.03282460803135419,0.11251919017540066,1,-0.21303415602457026,Familial  hyperlipidemia type 1
WP3981,0.0019072759667439992,0.11224420368434093,1,-0.11201260848367535,miRNA regulation of prostate cancer signaling pathways
WP428,7.000048685440048e-6,0.11216886446619097,1,-0.15198893013735326,Wnt signaling
WP23,1.5672410463951002e-8,0.11122821396597389,1,-0.12402796325632652,B cell receptor signaling pathway
WP712,0.00827467631422773,0.1108136525177936,1,-0.12004416708628321,Estrogen signaling pathway
WP5021,9.307601599004158e-6,0.11078378892184736,1,0.12703721876059543,SARS-CoV-2 Infection
WP1422,0.0206684058212871,0.11059093377146294,1,0.13599090937855096,Sphingolipid pathway
WP3879,0.010170768869110662,0.11010105687349107,1,-0.11897622130206366,"4-hydroxytamoxifen, Dexamethasone, and Retinoic Acids Regulation of p27 Expression"
WP272,0.0056015883317787965,0.1096002359866312,1,-0.23203532236573354,Blood clotting cascade
MINERVA TGFbeta signalling,5.505373358796565e-4,0.10953176788810888,1,-0.1279497573459408,MINERVA TGFbeta signalling
WP4905,0.008823904383353627,0.10884765239639865,1,-0.1600731160101555,1q21.1 copy number variation syndrome
WP69,4.935181883042212e-7,0.10855626572312489,1,-0.11500961500829257,T-cell receptor (TCR) signaling pathway
WP4542,0.004296440941071794,0.10801570360582378,1,-0.12200281660055817,Overview of leukocyte-intrinsic Hippo pathway functions
WP1528,0.0070371234100095985,0.10755729949816206,1,-0.14504132827921015,Physiological and pathological hypertrophy of the heart
MINERVA Interferon lambda pathway,4.0546125901850295e-7,0.10733555178439104,1,-0.09702706097672945,MINERVA Interferon lambda pathway
WP5049,0.044761873305745555,0.10731050617779464,1,0.06997487126562713,Glycolysis in senescence
WP3931,4.715423955913305e-5,0.1068304642456858,1,-0.12698727198903717,Embryonic stem cell pluripotency pathways
WP3670,0.04401379402110872,0.10574103490545043,1,-0.15504434678989246,Interactions between LOXL4 and oxidative stress pathway
WP3676,0.002917079888943557,0.10504012201494577,1,-0.09997516314328797,BDNF-TrkB signaling
WP4787,1.0561868843805337e-4,0.10483287610895918,1,-0.1409546550206892,Osteoblast differentiation and related diseases
WP4249,0.01482539182750968,0.10467733311444757,1,-0.1269378767121032,Hedgehog signaling pathway
WP2795,1.4356055521983776e-4,0.10441090881022833,1,-0.11795115826114189,Cardiac hypertrophic response
WP4216,7.003821958382321e-5,0.10283750873330169,1,-0.11003313602863947,Chromosomal and microsatellite instability in colorectal cancer 
WP5090,9.770361380667322e-8,0.10232973907225458,1,-0.16501379151305853,Complement system in neuronal development and plasticity
WP4566,2.5580308930858253e-4,0.1020026895235893,1,-0.0969488632157735,Translation inhibitors in chronically activated PDGFRA cells
WP5103,0.025109533938432807,0.10193044035701841,1,-0.12000080278679612,Progeria-associated lipodystrophy
WP2197,0.010274245013101157,0.10130140971790956,1,-0.15394487910594187,Endothelin pathways
WP2586,0.0016081230255208289,0.10092401274317413,1,-0.13193377530944095,Aryl hydrocarbon receptor Netpath
WP1544,8.973481024608453e-6,0.10012407602828369,1,-0.12497994172015454,MicroRNAs in cardiomyocyte hypertrophy
WP3844,0.005660918295233348,0.09971645280216003,1,-0.10995974193435201,PI3K-AKT-mTOR signaling pathway and therapeutic opportunities
WP4758,0.0013867420844327052,0.09924684675019663,1,-0.16499803724052575,Nephrotic syndrome
WP430,0.007190097739764358,0.09888489793513928,1,-0.21000271639924217,Statin inhibition of cholesterol production
WP422,0.0035597169256322016,0.09888234256768921,1,-0.10497710246034829,MAPK cascade
WP5064,0.012438340077436232,0.09819904771210991,1,0.09000112835640889,7-oxo-C and 7-beta-HC pathways
WP3301,0.04831395713717125,0.09742722298478684,1,-0.12406602671213462,MFAP5-mediated ovarian cancer cell motility and invasiveness
WP4816,0.002587589635864252,0.09704417857102389,1,-0.13494005220940808,TGF-beta receptor signaling in skeletal dysplasias
WP4301,0.0180103289037356,0.09649977628482444,1,-0.09696797735066613,Inhibition of exosome biogenesis and secretion by Manumycin A in CRPC cells
WP4172,2.5474001907648232e-12,0.09462109429723894,1,-0.1490140637663255,PI3K-Akt signaling pathway
WP2806,6.903119776037006e-7,0.09459293734637737,1,-0.19997886162972453,Complement system
WP4224,0.012588309765534074,0.0937187707831468,1,-0.10596394375799557,Purine metabolism and related disorders
WP4829,0.03548355897039388,0.0935915259123544,1,-0.08496556042453098,mBDNF and proBDNF regulation of GABA neurotransmission
WP5098,1.0136147027615734e-4,0.09348864330662549,1,-0.09595367831214198,T-cell activation SARS-CoV-2
WP4155,0.0012039209269559985,0.09199171162619875,1,-0.09499520559147799,Endometrial cancer
WP437,1.4278307307472722e-9,0.09079964604624684,1,-0.10504494101030275,EGF/EGFR signaling pathway
WP4564,0.015673466551563618,0.09056882004875648,1,-0.10503226385935514,Neural crest cell migration during development
WP2332,0.0020960642924325455,0.0905604396224301,1,-0.09602698134299065,Interleukin-11 signaling pathway
WP4659,1.9381466380928082e-6,0.09042125198446403,1,-0.10696781341664624,Gastrin signaling pathway
WP4756,0.012802989800774883,0.09030088455036131,1,-0.15496744060620113,Renin-angiotensin-aldosterone system (RAAS)
WP5102,0.03944078441950612,0.09007534472736248,1,-0.12196808645531582,Familial partial lipodystrophy (FPLD)
WP4658,3.0351298398746618e-5,0.08900397301314529,1,-0.14297961403000134,Small cell lung cancer
WP2849,0.015258495532861469,0.08860002881381164,1,-0.1529274171362651,Hematopoietic stem cell differentiation
WP5122,0.024740881561214845,0.0885620219411635,1,-0.1350688101176134,Prostaglandin and leukotriene metabolism in senescence 
WP560,0.007742542944412304,0.08804476348382984,1,-0.11804640826823497,TGF-beta receptor signaling
WP466,0.015336563418494523,0.08789001961456366,1,0.08501150168691471,DNA replication
WP4022,1.3927307239494874e-4,0.08758077941143999,1,0.10299215261543665,Pyrimidine metabolism
WP4868,0.02263032302119111,0.08704615516451826,1,-0.0919751876780075,Type I interferon induction and signaling during SARS-CoV-2 infection
WP5087,9.33205176701192e-13,0.08689272891930437,1,-0.12305234776203364,Malignant pleural mesothelioma
WP2526,0.0043988227264681445,0.08571999704215592,1,-0.08394025419377557,PDGF pathway
WP536,2.7406781544974654e-5,0.08515063583476436,1,-0.12902307959285408,Calcium regulation in cardiac cells
WP2870,0.03288459731268752,0.08494450009398595,1,-0.09693976187772134,Extracellular vesicle-mediated signaling in recipient cells
WP4666,1.4192925317810286e-6,0.08439422595022451,1,-0.09493519611803905,Hepatitis B infection
WP481,1.7892964866049278e-7,0.08438054837502669,1,-0.0980277568441627,Insulin signaling
WP289,9.418342321220883e-6,0.08400738597107889,1,-0.12995005481539382,Myometrial relaxation and contraction pathways
WP4535,0.007164093001411155,0.08303176283893081,1,-0.08798129248285096,Envelope proteins and their potential roles in EDMD physiopathology
WP4255,6.227307407290595e-4,0.08233426745172767,1,-0.09404170333490725,Non-small cell lung cancer
WP4685,0.002595553252878498,0.08231415921869309,1,-0.08902288763814555,Melanoma
WP4263,2.2133905464182633e-4,0.08181286742303039,1,-0.08500618341264567,Pancreatic adenocarcinoma pathway
WP2035,0.04458817495324216,0.07903523543836787,1,-0.08799830098421291,Follicle stimulating hormone (FSH) signaling pathway
WP5115,6.43415023322856e-8,0.07897685299710806,1,-0.12503540906524446,Network map of SARS-CoV-2 signaling pathway
WP2828,0.02035138864101581,0.07865491702415806,1,-0.08905014646291867,Bladder cancer
WP2328,0.0011333875545596105,0.07814977429284971,1,-0.15103348717896853,Allograft Rejection
WP4595,0.0375765945883268,0.07804935202407397,1,0.04804799214946072,Urea cycle and associated pathways
WP3932,6.6893481077931445e-9,0.07753491536582206,1,-0.11800789500701221,Focal adhesion: PI3K-Akt-mTOR-signaling pathway
WP2355,5.074654724109984e-4,0.07695955618527517,1,-0.10799311897880512,Corticotropin-releasing hormone signaling pathway
WP4806,8.834769658652338e-4,0.07659009237305024,1,-0.07796503957079914,EGFR tyrosine kinase inhibitor resistance
WP382,4.391356818580796e-7,0.07641027557159133,1,-0.0929601314061635,MAPK signaling pathway
WP410,0.025669016789404028,0.07640061601223082,1,0.11499517172506431,Exercise-induced circadian regulation
WP138,5.972751653738579e-4,0.07623021267261086,1,-0.08904384508642856,Androgen receptor signaling pathway
WP2037,8.063044338341128e-4,0.07580015112386365,1,-0.07707061332831953,Prolactin signaling pathway
WP366,3.139412567278002e-5,0.07492943230875547,1,-0.09194507072946681,TGF-beta signaling pathway
WP3995,0.04067391702606243,0.07454963256692322,1,-0.10095427207009659,Prion disease pathway
MINERVA E protein interactions,0.02731442990401884,0.07398456471921715,1,-0.10000260557162856,MINERVA E protein interactions
WP3651,0.011330992423788685,0.07220794809288475,1,-0.07295984001981787,Pathways affected in adenoid cystic carcinoma
WP524,0.018282214323294136,0.0717124565649894,1,-0.09100246326248396,G13 signaling pathway
WP4239,2.3735817462515606e-4,0.07107927148396773,1,-0.10596437853553507,Epithelial to mesenchymal transition in colorectal cancer
WP585,0.0058518505254507224,0.06966730535599752,1,-0.07203478670292818,Interferon type I signaling pathways
WP3680,0.007932203860379846,0.06901405528987939,1,-0.08601392975596621,Physico-chemical features and toxicity-associated pathways
WP5072,0.00799461986829378,0.06862146046474452,1,-0.07697645080113967,Modulators of TCR signaling and T cell activation
WP4286,0.04682856303777909,0.06830978073531664,1,0.08597997289307525,Genotoxicity pathway
WP4298,0.0025419195887742864,0.06802179312169758,1,-0.09298792383573112,Acute viral myocarditis
MINERVA Interferon 1 pathway,1.070095474020396e-4,0.06779038103257044,1,-0.0670355519524581,MINERVA Interferon 1 pathway
WP2446,0.007132475649017878,0.06743550354470716,1,0.07399252064512661,Retinoblastoma gene in cancer
WP4290,0.009453627298357829,0.06718923462171618,1,0.07807305729542068,Metabolic reprogramming in colon cancer
WP399,0.014654427071594249,0.06715827058264244,1,-0.09099888084837701,Wnt signaling pathway and pluripotency
WP395,0.01697338286305809,0.0665218716422246,1,-0.0679370756218603,IL-4 signaling pathway
WP2036,0.035981722853512914,0.06635502964389907,1,-0.061958018869748,TNF-related weak inducer of apoptosis (TWEAK) signaling pathway
WP4538,0.025645677006174972,0.06627059247307357,1,-0.07896266038788108,Regulatory circuits of the STAT3 signaling pathway
WP3925,4.3738107298663315e-4,0.06626593195694518,1,0.07204081013540008,Amino acid metabolism
WP49,0.034622581171198236,0.06609230934911824,1,-0.06994110286050494,IL-2 signaling pathway
WP710,0.0031018751589566886,0.06487881916768247,1,-0.07795903463499815,DNA damage response (only ATM dependent)
MINERVA PAMP signalling,1.1878570729720971e-4,0.06402850146853309,1,-0.055041615775196395,MINERVA PAMP signalling
WP127,0.040106897638586235,0.06344095073514835,1,-0.06405499825509384,IL-5 signaling pathway
WP4577,0.03385441242984616,0.06337638020125759,1,-0.06505176342421429,Neurodegeneration with brain iron accumulation (NBIA) subtypes pathway
WP2038,0.03205749254541602,0.06283617663166038,1,-0.07603666768478644,Microtubule cytoskeleton regulation
WP286,0.026069386289018222,0.06205312151476248,1,-0.0639299741741255,IL-3 signaling pathway
WP3915,7.852088177271264e-4,0.061962211913488635,1,-0.07104879640498521,Angiopoietin-like protein 8 regulatory pathway
WP2018,0.01690727857909111,0.06111070908354082,1,-0.0669705951390591,RANKL/RANK signaling pathway
WP2272,0.014389492331989592,0.06105314929925918,1,-0.07891134718537689,Pathogenic Escherichia coli infection
WP4324,0.01911371644893137,0.06034523195218187,1,0.038988584340016244,Mitochondrial complex I assembly model OXPHOS system
WP4746,0.018222829801449243,0.06005044019083026,1,-0.0630043960636538,Thyroid hormones production and peripheral downstream signaling effects
WP2118,0.019694786694059316,0.05845094628336709,1,-0.09599769972506422,Arrhythmogenic right ventricular cardiomyopathy
WP3945,0.036892487300099586,0.05781769608335724,1,0.08606730904060751,TYROBP causal network in microglia
MINERVA NLRP3 inflammasome activation,0.010600703420941361,0.05769674395459491,1,-0.07892318388185962,MINERVA NLRP3 inflammasome activation
WP5055,0.019281157504799782,0.05754005034729313,1,0.10999816526151188,Burn wound healing
WP183,0.011759756859388577,0.056617626853821386,1,0.04594857207150013,Proteasome degradation
WP304,0.02593998085768252,0.0564432361074604,1,-0.06303617359715238,Kit receptor signaling pathway
WP195,0.02963812217340159,0.056064188660355806,1,-0.05992786895025262,IL-1 signaling pathway
WP75,0.025197463527813414,0.05505633578504093,1,-0.056026211741487086,Toll-like receptor signaling pathway
WP4657,0.016575709478453063,0.05270151408620132,1,-0.07498802954156666,22q11.2 copy number variation syndrome
MINERVA Orf10 Cul2 pathway,0.0018701574594822887,0.05126903503659266,1,-0.06405686266457006,MINERVA Orf10 Cul2 pathway
