pathway,p_value,effec_size,magnitude,difference
WP3858,0.001365846532200292,0.09900090171278231,1,0.0519976756956861
WP4726,0.006344878923270802,0.09849502405828453,1,0.07805097269106608
WP4725,0.006344878923270802,0.09849502405828453,1,0.07805097269106608
WP3584,1.4221024094177108e-5,0.09836782001728411,1,0.0760001319375466
WP619,0.0013244225973087396,0.09797214604839295,1,0.07695096796842335
MINERVA Endoplasmatic Reticulum stress,1.0765634005215102e-17,0.09794368112837717,1,0.06897472870079574
WP4478,0.0325253665500079,0.0979032883489626,1,0.056026470464445
WP2011,0.02659555319688984,0.09781912297793133,1,0.07901239936201174
MINERVA JNK pathway,0.0016717828637167708,0.09774861330891874,1,0.0620189116405126
WP4300,0.013706265407697392,0.09676321703254054,1,0.10694054926046329
WP1422,0.002391363379280703,0.09632381025035819,1,0.07796302709672204
WP4571,0.037676737481850055,0.0952771303692227,1,0.058081284227829995
WP4629,0.016982347695201423,0.09466318521110795,1,-0.09105986686555484
WP2817,0.007667043783121545,0.09445410910268329,1,0.1020222529204833
WP4522,0.01244278026273922,0.09427138811779671,1,-0.0959611084404376
WP4969,0.0027061234825706735,0.09274011104486143,1,-0.10893878219570483
WP430,0.002235269264181197,0.09272612205729977,1,-0.08204410946352747
WP410,4.0245403978483575e-4,0.09229212100264512,1,0.07601545819735087
WP3612,0.0030153511639545087,0.09224683408720218,1,0.10999593149316067
WP4396,2.879166128726671e-12,0.09063377489777033,1,0.08598212791507288
MINERVA Nsp4 and Nsp6 protein interactions,2.2707364077432597e-7,0.09034421283826316,1,0.09998634520422556
WP368,0.007088018968280057,0.0897106352053141,1,0.08994824897248477
WP4923,8.270985677337907e-4,0.08920316832064729,1,0.04894156993153877
WP3851,0.006116040074573411,0.08757758862328333,1,0.04398392734799375
WP554,0.04010718477209687,0.0871415446650968,1,-0.11204970749959463
WP4816,3.3650887122959857e-4,0.08711484538436429,1,0.07494567799743566
WP615,2.0078482735990032e-7,0.08595412227815101,1,0.06605957172490522
WP2018,2.6875650393076807e-5,0.08573671703918533,1,0.05407845558845099
WP2447,4.850937844448153e-4,0.08540068835073074,1,-0.06998010918391898
WP3869,0.007984051475878462,0.08531033754758802,1,-0.07104396955714731
WP4320,0.007766192400868064,0.08282985713774238,1,0.0589757245912603
WP197,0.02394965267943059,0.08218104366010175,1,0.048015004511811274
WP560,0.0010669756311990014,0.08175641810812827,1,0.06693834769096428
WP4786,0.009077915204507547,0.08118198068926442,1,0.06592607250186952
WP466,0.0038266800973097864,0.08112477486740288,1,0.056927057093511826
WP405,6.07624420741448e-4,0.08080428241427218,1,0.04694769198107337
WP4721,0.022914065413855704,0.08063612917902857,1,-0.09604455290725497
WP4288,0.021194442087864078,0.07918867575340055,1,-0.07195795706870636
WP2533,0.007108503011077376,0.07883061242080303,1,0.06597813382304421
WP61,5.730649682314787e-4,0.07882649798471844,1,0.0489756902058562
WP1528,0.015305934312424127,0.07798847285038815,1,-0.049925141806093434
WP1471,0.002122624149751802,0.07771823550343354,1,0.051008325903321425
WP4482,0.023304664144352293,0.07735676992498386,1,-0.044048671768751727
WP1539,0.01279206215902373,0.07697789064296094,1,0.0650455532832983
WP2036,0.0020719016142371994,0.0765887698928527,1,0.04000789422744015
WP2878,0.015448384855918207,0.07582963012502537,1,-0.0880539014882974
WP400,0.005602856510835123,0.07536830599748326,1,0.042030683238319426
WP3981,0.007520629667354344,0.07533164423022824,1,-0.03903805500784434
MINERVA HMOX1 pathway,6.399567548106221e-8,0.0738783674816153,1,-0.06792839364071276
WP262,0.03258021528741542,0.07339740795402677,1,0.037009226165009165
WP2431,8.75786381921687e-5,0.072993478127210007,1,0.07904466457329382
WP4719,0.019903095723602514,0.07286557742507624,1,-0.0789486615562478
WP3844,0.006631636816658653,0.07281839850140169,1,0.04298554141597292
WP1946,0.04718327879630653,0.07039403950961082,1,-0.06703003808282161
WP4217,2.2643214692195182e-7,0.07031589618745254,1,0.0610458308640523
WP5053,0.03313217651272051,0.0699782746881032,1,-0.09002634650409568
MINERVA Orf10 Cul2 pathway,1.5715710647921412e-8,0.06940682035492143,1,-0.041946992060651174
WP2636,0.013980762578569299,0.06891432380504958,1,-0.0530034973497313
WP2203,0.0038904860481591744,0.06852372366233181,1,0.042948438438625294
MINERVA Orf3a protein interactions,7.958198147467117e-5,0.06737116798004714,1,0.043042326004982305
WP408,0.01594987058810014,0.06723424340176942,1,0.08395400378420625
WP2369,0.023365638486343543,0.06683572862116194,1,-0.05693223637831588
WP2849,0.044195023118330276,0.06563600541687895,1,0.06497345013411507
WP3865,0.0013629714816321995,0.06539618619713135,1,0.03798571575590223
WP4008,0.015614205790491357,0.06485259594593194,1,-0.062023572039274166
WP2446,0.0015028586364211102,0.06447074295287875,1,0.04801657362673481
WP3624,0.01825344523940941,0.06393778458589791,1,0.08495942858602679
WP4336,0.01901547519828637,0.06261362625747909,1,-0.049999060378232874
WP5038,0.029621251207986615,0.06164737852235804,1,0.04595558108261568
WP716,0.027990247173104964,0.06159070962081029,1,-0.06492267019430152
WP4258,0.014054966765126001,0.0611119836319963,1,-0.04605761018822589
WP4871,0.02030440872243984,0.06105098221702143,1,-0.046043646018338054
WP2038,0.008954668499207445,0.06090203533168003,1,0.04291597279117273
WP236,7.999805374309602e-4,0.05961573153984129,1,0.05896832942630752
WP3594,6.296969708403828e-5,0.05917145817483236,1,0.04600759364637059
MINERVA Interferon 1 pathway,1.792260899854031e-5,0.058262495369567666,1,0.038010027741431515
WP2371,0.030226451174132262,0.057571776015396384,1,-0.04503697844847585
WP3940,0.007668949649181179,0.05738386377825293,1,-0.06998398581869207
WP2880,0.023876130507188356,0.05667449538476864,1,0.053964775497697834
WP1449,3.803065353149383e-4,0.056184185563308175,1,0.036975964797986496
WP2840,0.02178500410645372,0.056155642108111664,1,0.05105523700127271
WP3680,0.007320189135546195,0.05506718153142848,1,-0.04094201330570589
MINERVA Nsp14 and metabolism,3.7110190034155964e-4,0.05424288518316667,1,-0.05497872172168026
WP2877,2.972822408979906e-4,0.05397101610881576,1,0.06705888793661305
WP465,0.026338980996397424,0.05393619825498747,1,-0.07192555467090987
WP395,0.01435894996321562,0.05383573249158488,1,0.03605415956831313
WP4136,0.041148056927019123,0.05302809794811028,1,0.040016650790548836
MINERVA PAMP signalling,5.399375942272469e-5,0.05258786619166143,1,0.026949804828203156
MINERVA NLRP3 inflammasome activation,0.004826727207914921,0.05127750650624086,1,-0.043004294484334425
WP428,0.00762283778492068,0.05073622852608511,1,-0.04303580463357735
WP2324,0.005636056604099156,0.05036527590783221,1,0.03704761743983062
WP4963,0.031089617020788333,0.05005766073511032,1,0.04599334720811215
WP2059,1.4318329331891521e-6,0.049876700398173233,1,0.0350206597458387
WP4932,0.0012958426725582241,0.04979239239410287,1,0.04501622118603189
WP474,0.03994057472455572,0.04824898329995404,1,0.052965042074596916
WP4808,0.03994057472455572,0.04824898329995404,1,0.052965042074596916
WP183,0.010772093030519481,0.04723086567959349,1,0.02600797832040202
WP534,0.03599278330936033,0.04498604392303535,1,-0.056032890435049026
WP5124,1.8005990665802123e-5,0.04472063348491243,1,0.0319751408790845
WP2380,0.0010402360411251625,0.044016097921435106,1,0.031958518983971396
WP5055,0.02381992034761816,0.04369740879894864,1,0.05205941202240547
WP4754,1.2703122868690649e-4,0.04251911125921229,1,0.040021099889423976
WP3888,9.673995728783241e-9,0.04222586474593871,1,0.03208217049664992
WP2037,0.02050532461243826,0.04179002150795558,1,0.026008504183624718
WP4659,0.007306856738922433,0.04002450211905731,1,0.026034969539945038
WP2034,0.020635642207518776,0.03997236935300606,1,0.025990543173322063
WP75,0.04161143863899783,0.03853785042086625,1,0.02199343736567535
WP1544,0.03185372609550827,0.0381440858593861,1,-0.02594385202267517
WP2355,0.03466527638028997,0.03605576702585395,1,0.03297835715572946
WP2882,4.3448979007826717e-4,0.0353307078148356,1,0.04106406024171109
WP4946,0.03615139327878537,0.0339267747731178,1,-0.02100279666434874
WP1984,0.014088032956267796,0.03368101421705193,1,0.022943212367060515
WP4549,0.03071109942044305,0.03192188793380818,1,0.022028313275166213
WP2884,0.03010838609501296,0.031762005982892264,1,0.04197938734434759
WP3915,0.02927735809394686,0.030972119993865285,1,0.020996377859329025
WP289,0.0327825388754417,0.030831700309466428,1,-0.03203844981216386
MINERVA Nsp9 protein interactions,0.0025090683242453868,0.028231755051970037,1,0.020967357422507802
WP4352,0.0058838584352918204,0.02810542612177261,1,0.019968949659873926
WP437,0.036134038272347395,0.024822674239261867,1,0.01796404048986781
