pathway,p_value,effec_size,magnitude,difference
WP4146,8.132810313772386e-6,0.36444626813105335,2,0.33597563395747826
WP4317,9.601907696222481e-6,0.36153069798600496,2,0.23895491201512306
WP134,5.745868408301159e-7,0.3581174238155248,2,-0.2649937468780574
WP5033,7.430632323644677e-4,0.3559893315929999,2,0.3840338557591691
WP4324,1.5169301196914626e-35,0.3548077252259423,2,0.18799265382808036
WP4726,1.9448532729325438e-8,0.35179311673706026,2,0.269015172113428
WP4725,1.9448532729325438e-8,0.35179311673706026,2,0.269015172113428
WP3963,5.2956056770605814e-5,0.3480850350989955,2,-0.2709710362443369
WP4846,5.7625409162372594e-5,0.34637636879005845,2,0.3803912456484124
WP5110,1.4218918266743675e-6,0.34539510908736365,2,-0.40902164063882296
WP5103,2.178611556575725e-11,0.3389624453453108,2,0.21900130240491017
WP3934,1.2428351562784924e-4,0.3304704476642003,2,0.23505724676829995
WP4969,6.462082986861304e-12,0.3293650858781276,2,-0.27506477201436846
WP368,1.5162623371516435e-13,0.3270586532316818,2,0.2329610235618242
WP438,1.622766766452262e-4,0.3247874230979633,2,0.19000790203200046
WP229,3.918985182822412e-4,0.3238961431206458,2,0.33004226965459516
MINERVA Nsp4 and Nsp6 protein interactions,1.0437087612003078e-33,0.3222648703954458,2,0.21898980031374515
WP4920,4.3701108540109647e-4,0.3212653558571817,2,0.17900304990811278
WP206,2.1842249925277897e-4,0.31835042976387307,2,0.2555679162757693
WP623,1.2478454558697015e-31,0.31330539657620077,2,0.18302813908033014
WP4940,6.33359054840583e-4,0.31215947157635365,2,0.1651549445565892
WP78,9.7852048942481935e-12,0.3108305505392123,2,0.1440658608384826
WP43,3.816853411522257e-8,0.3098753233106014,2,0.2560609751248513
WP4153,7.306778720308221e-6,0.3095417525724345,2,0.27603300716233303
WP4970,7.417342326908052e-6,0.3093206860376204,2,0.27102190528236086
WP1424,1.7545446387906276e-5,0.30759313290206436,2,0.25894718712779535
WP47,0.0035776162217227947,0.3075020638150605,2,0.16702704392825152
WP2817,1.0359350674313532e-7,0.30720637444559395,2,0.20705142395616893
WP4784,4.450118589765189e-6,0.3060129441978306,2,0.29803449158572
WP411,2.3688734726108753e-66,0.302289708639058,2,0.15704647231276092
WP111,1.3422101198884763e-45,0.30081034445340904,2,0.18604239237225778
WP2839,6.472858424019249e-6,0.3007565650565235,2,0.18097543828731938
WP167,1.0217883049738232e-7,0.2999409859978455,1,0.24043748929302183
WP4921,5.094005000022659e-8,0.2999341592397854,1,0.19496317408787783
WP2542,0.0054351177732454466,0.2934679077648386,1,0.29705561808564707
WP186,3.403745701082934e-4,0.29266004882231805,1,0.12799680385860307
WP4884,3.260841508696111e-6,0.2914770668180751,1,0.2659863408903525
WP4718,8.92457761825926e-12,0.2896255034442243,1,0.20900974411611611
WP5121,7.498526998326721e-8,0.2896137500546578,1,0.17905034774417944
WP3892,0.006225915185290507,0.28878705668233845,1,0.24797158029124988
WP3935,2.7743331633314674e-4,0.28315077847837977,1,0.17103202920578867
WP5118,2.174953677595463e-5,0.28314354833610716,1,0.10997712320183353
WP3630,2.845590888652421e-4,0.28264145212176406,1,0.1999392729687172
WP4297,2.863496625253801e-4,0.2825153480320068,1,0.15802965139716363
WP3664,1.5621107322676367e-4,0.281924374786107,1,0.18194326062479377
WP516,3.088289588934893e-4,0.2809920997899349,1,0.23102002225771825
WP4961,1.8590410316671511e-7,0.280682541052731,1,0.16703034492986518
WP107,4.852037587259805e-24,0.27994047335398037,1,0.1439618107296689
WP3529,3.841239455702822e-4,0.27655296753918934,1,0.20395633850290767
WP4271,7.731990408451164e-4,0.2746771537021923,1,0.18004024732378351
WP357,7.546200693106183e-11,0.27265854498942416,1,0.18906609148770004
WP4792,7.445202060051858e-7,0.2724859110432832,1,-0.18792162615370145
WP2363,1.3508450102606245e-7,0.272259725662047,1,0.14200139470034484
WP4919,2.6162699856777674e-4,0.2722063848747974,1,0.16103758861802986
WP288,4.93471404816383e-5,0.27064812486057505,1,0.13406085574539406
WP3617,6.511903733850599e-7,0.2678946335343734,1,0.2019608063726025
WP5037,3.345042804229873e-5,0.2678514557130179,1,0.16999060319856754
MINERVA Electron Transport Chain disruption,3.461954326358681e-76,0.2657929741334007,1,0.17899324859825383
WP3599,8.175931430519017e-5,0.2626805282676888,1,0.17845235040165866
WP4518,0.0013101653355381078,0.26255453071757046,1,-0.1920688690485935
WP143,6.19926526477657e-14,0.26125395898791376,1,0.17002807384872895
WP5112,1.6076158406303726e-4,0.26049724513469946,1,-0.29866655054807095
WP4922,6.477288153924619e-10,0.2587934727405646,1,0.2050108810522985
WP3670,1.5616058523192212e-6,0.25862391133413676,1,0.19502372371473806
WP34,6.211366885826312e-5,0.2585580080306231,1,0.1460070774795858
WP558,2.1961401858895903e-18,0.2557156745825671,1,-0.2690713448730626
WP2291,0.0017869020103441946,0.25518934007186167,1,0.1759934440159104
WP3871,8.199897444080778e-5,0.25428789248234585,1,0.18595794400335922
WP5064,1.6845349290158948e-7,0.2508330073892517,1,0.18198384654405564
WP4966,7.708463529608563e-4,0.25077403984079144,1,0.16706368725572857
WP4186,0.0061473214406378,0.2503495894329147,1,0.1499504354304319
WP5038,1.1628018386290663e-9,0.24844056440945822,1,0.17094988330687402
WP4856,6.1780454921969964e-09,0.24671118907991893,1,0.14104009943012885
WP3584,5.4110603806939875e-14,0.24664692899236473,1,0.15398893873762692
WP129,7.971847568568514e-6,0.24587359081943855,1,0.24703666392100498
WP3926,0.00284087545306156,0.2438328677454113,1,0.1799908249328049
WP2876,0.0011308716361776567,0.24277704400056635,1,0.11897634536579961
WP4507,7.294865317561091e-4,0.24201240728208528,1,0.17999821491914297
WP5104,2.8959683096084363e-4,0.241697097968416,1,-0.17997212780134442
WP4320,6.20965490063125e-8,0.2396897631018873,1,0.1640214438368029
WP3413,8.38350964095902e-4,0.23925978061216863,1,0.1739380132861688
WP197,1.6006217889370761e-4,0.23644752231119112,1,0.1730267240784217
WP3679,0.006490839897929336,0.2344529619797543,1,0.19302934860294207
WP3611,9.802127251256789e-9,0.2341039876119565,1,0.1570148242827906
WP2873,9.487899080609301e-8,0.23290639724302908,1,0.17003059635939782
WP5021,1.3760043625811691e-16,0.23289293836991068,1,0.14299339659109897
WP4312,2.4828642026155603e-9,0.2321010480370951,1,0.11597776063421741
WP4396,2.2357055056666412e-32,0.23188982440261327,1,0.15898302823604238
WP4585,5.859398051553058e-4,0.2292709837594909,1,0.167038942326112
WP561,0.0010350883564112631,0.2264758790172081,1,-0.1750016265115764
WP2456,0.004005078724721077,0.22416028440796634,1,-0.17297271412168205
WP3656,0.00617217931201585,0.2237503423663612,1,-0.1440209349221454
WP4721,9.331284013669478e-5,0.22018924829618325,1,0.1530592254331467
WP3996,7.55770797136689e-7,0.2190460267322791,1,0.14596818113792995
WP696,0.007785926310521276,0.2174407322773756,1,0.23198390299075455
WP5122,7.906235326766697e-5,0.21731933006933313,1,0.15603597226198887
WP697,0.0011432331708233975,0.21691341820308177,1,0.21597405460743482
WP4217,7.385523672095566e-27,0.2150245432708541,1,0.14591808392248148
WP1455,0.00394628011652508,0.21494984046151788,1,0.18095138957276652
WP2290,2.9594299823758287e-4,0.21440330179817582,1,0.11204857329815071
WP4879,7.861227409941634e-9,0.21288796765130538,1,0.14106163555347612
WP2374,1.8716199572523485e-12,0.20861991280698272,1,0.13195115610491934
WP2253,0.016072724286647192,0.20737333180305215,1,0.09245919721245562
WP4496,1.1951626016012293e-5,0.2064200680552525,1,0.14393487853627512
MINERVA Orf10 Cul2 pathway,3.7693618351471965e-28,0.20607242805071072,1,-0.09599779714890375
WP2865,1.031989089322305e-4,0.20467586372760116,1,0.19900274557843958
WP3657,2.9104768947080652e-5,0.2040003070321759,1,0.11406465402901667
WP405,9.336454512632847e-7,0.2028123611022591,1,0.10901378823306129
MINERVA Pyrimidine deprivation,4.105111479760792e-12,0.20270568602008368,1,0.11695711901691992
WP4553,0.0017121147347280345,0.20249432768755743,1,-0.12703641472997476
WP2355,3.1578864050070004e-14,0.2021771044955427,1,0.13397208147513787
WP3644,8.972783943295258e-4,0.20215093880049523,1,0.12703666782809644
MINERVA Endoplasmatic Reticulum stress,8.64173986608683e-32,0.20196222455241233,1,0.11903846579516397
WP410,1.135927001280584e-7,0.20190870748476153,1,0.13699728545977002
WP3874,7.205488470826446e-4,0.2003535543854968,1,0.12201443808736252
WP2870,3.091662488461564e-5,0.19979182063090556,1,0.12407090198053633
WP3287,0.0010686584711872783,0.19916272483968683,1,0.16504997432673427
WP236,9.567298611197446e-13,0.19870124468078532,1,0.1519547644635803
WP3878,2.9875990215968645e-8,0.19844691827398858,1,0.09905821414739514
WP4329,1.5171376198569632e-5,0.19747746254771326,1,0.1279099460221863
WP5031,0.003078617960281673,0.19738674316181495,1,0.11304659034911857
WP3982,0.01572557321978158,0.19735560700206697,1,-0.11004533429510989
WP4545,4.011501367191029e-5,0.19692505299462912,1,0.147949599811903
MINERVA Kynurenine synthesis pathway,7.0390256333117545e-9,0.19463283394105585,1,0.15195571627137663
WP136,0.03328429002096271,0.19455670178942855,1,-0.2170502976472831
WP5020,7.212264474493309e-10,0.1943574716639515,1,0.11494467256688458
WP3580,2.84663964051239e-5,0.19410929619527462,1,-0.122026332532426
WP4493,8.322100618744753e-4,0.19298042216875158,1,-0.19001682956776875
WP4698,1.0820431329093555e-4,0.1923933719284113,1,0.1389786017460464
WP4863,0.0015837176756036103,0.1922912982381754,1,0.09693635496367702
WP1403,4.4343739380774095e-8,0.19053716008498867,1,0.11999946446015247
WP1946,1.6023944567903126e-4,0.1875844207680214,1,-0.10699598555861453
WP3594,8.70915815041671e-17,0.1870055059336069,1,0.11399183986858497
WP4787,8.33022132749822e-9,0.18595977796452678,1,0.11897728048824059
WP477,4.112307198383707e-20,0.18575681344391293,1,0.10903055630387783
WP2324,4.710559447586345e-12,0.18511802148003878,1,0.12101536236711802
WP5120,0.01354886077220842,0.18413553010418657,1,0.1100680905369449
WP2533,2.218813813783052e-4,0.18351307853568702,1,0.16306308895515706
WP2813,0.01911560631306641,0.18255008656856078,1,0.10992823967585204
WP716,3.232886916511145e-4,0.18210753933809876,1,-0.14594838221066242
WP2916,0.014786803985763068,0.18179153789696859,1,0.08304257580038067
WP2453,1.2096132582209028e-4,0.18123298122152517,1,0.1039985871639339
WP2840,7.867691111117097e-6,0.18020666540136365,1,0.1180834640488835
WP2814,0.021768784701800645,0.1787439587377058,1,0.14302505059503307
WP5116,0.01683327146350253,0.1782712495401086,1,0.12702995991801103
WP4561,2.6008889526383893e-4,0.17512381924320192,1,0.13404652312724175
WP4224,3.0391252248961367e-5,0.17469428861220118,1,-0.11903240312076194
WP4357,1.0360575441776365e-4,0.1744965335714165,1,0.11207083873912373
WP4533,0.011511948701018286,0.1744415086352738,1,0.07908895613848865
WP408,1.5968506664326857e-5,0.17191790626444917,1,0.13398954510695277
WP2942,0.046438538080365216,0.17158054504879758,1,0.05841754805676939
WP5039,1.4689839241261765e-6,0.1707904496652637,1,0.11005448445898335
WP2267,2.342619286137114e-5,0.17055709073712375,1,0.10608327196773368
WP1584,0.002531027644514045,0.17017044420240554,1,0.09804322749366298
WP4923,2.8338283304701583e-5,0.16882209063020534,1,0.09695678188220956
MINERVA Nsp9 protein interactions,2.826523800183733e-35,0.1681906199844105,1,0.10097909420702894
WP2586,5.140690233137389e-6,0.16816628015157176,1,0.09604342744526934
WP4482,0.0011673338238261922,0.16768573541434947,1,0.08499196806389607
WP4829,0.0018516158141047595,0.16763030303049503,1,0.10005797550028724
WP2436,0.003805372302093719,0.16711553785200825,1,0.10401505434852912
WP3645,0.0029135173752379375,0.16389470270863027,1,0.11299908891928914
WP5055,3.897147594728956e-9,0.16300649034835216,1,0.14003251803015035
WP35,1.1385481422751716e-8,0.1627756183809309,1,0.0959696078843855
WP4016,1.636398240432414e-6,0.16253009750133907,1,0.09004221546563507
WP3845,0.009751351815534525,0.16190234074550316,1,0.10903138149750138
WP3965,5.0028187395292984e-5,0.16158351964105883,1,0.0969531617833083
WP400,5.007473932910116e-5,0.16157485869122143,1,0.09105536790341494
WP12,0.0383456319396834,0.16136495855514046,1,0.11697070956704322
WP4313,6.652079871685243e-6,0.16129364562374063,1,0.12198683852420474
WP4301,4.142348410424114e-4,0.16117529491758278,1,0.08304185446075775
WP4236,0.019910862035148764,0.16072724114600526,1,0.08405746502166228
WP4150,0.005558924705112352,0.16012172061790397,1,0.11595141677038387
WP5117,4.682431966815064e-4,0.15968960239948646,1,0.08495376751332
WP3414,6.411999397618635e-5,0.15925747127308262,1,0.08795495217461248
WP1982,1.1400120351319814e-7,0.15916826804622433,1,0.10704656557290569
WP712,8.248048789290338e-4,0.15767048640764741,1,0.08398447776872639
WP702,9.534833354883732e-9,0.15706738687148616,1,0.13899114135555923
WP3658,0.03523278489498814,0.15705420529708772,1,0.08706189979706384
WP5113,0.002968137910772104,0.15661312370734545,1,0.09493021930003023
WP384,0.015351447910398731,0.1565272588868239,1,0.10100270229704154
WP3527,0.005495185382239983,0.15647150298152943,1,0.10004544320537664
WP4478,0.010320277305186894,0.15614284117764868,1,0.12098934795108485
WP3640,0.015991746953968385,0.15556700271611534,1,0.09796186581430441
WP4540,9.487267040248067e-9,0.15535464617232153,1,0.09697797718951146
WP3646,6.29167306511298e-5,0.15402908877342453,1,0.08797054560368402
WP325,0.0175514590475026,0.1533622091011942,1,0.12693789708660524
WP706,2.6591708000563607e-9,0.15290246121450923,1,0.10502860933140457
WP4521,0.00842990978063996,0.15213256591806376,1,0.10603347073758101
WP4206,0.002294778574970867,0.1515353562036736,1,0.10995564313276307
WP4962,0.0042572677848198865,0.15067981982852405,1,0.12396543215680625
WP465,3.966846965232425e-4,0.15037263303046666,1,0.11247004608891298
WP710,1.2863301183287515e-8,0.14911557145989823,1,0.09097575642870231
WP615,6.8307559699612744e-9,0.14815440518958192,1,0.10400317384014729
WP2815,0.04724799192880393,0.14799049790300978,1,0.13698079761648307
WP2516,0.0024443423682676524,0.14787567882683944,1,0.06801135532540507
WP474,1.7819453416890847e-4,0.1475887647650071,1,0.1150089897238177
WP4808,1.7819453416890847e-4,0.1475887647650071,1,0.1150089897238177
WP619,0.0021255918327706944,0.14731416131682074,1,0.1209464474426027
WP5072,1.4591872069756265e-5,0.14696672792824533,1,0.08500597129218619
WP2431,1.7746500682233346e-8,0.14691243742151006,1,0.12192217007885205
WP2059,2.423749917268342e-21,0.1463569774867794,1,0.08999270711292393
WP4321,1.4422629234216422e-9,0.14632225970103843,1,0.0939978446021419
WP5111,0.020592660676536444,0.14504729923628673,1,-0.15202414235558284
WP3937,1.0580047151770842e-4,0.14448981100698866,1,0.1069726869156257
WP5124,1.1355068027590623e-20,0.1443671710867182,1,0.08804611576503248
WP5085,4.053054814501425e-5,0.14422039666602868,1,0.07700102772895312
WP4947,0.03717289388368949,0.14387837424213357,1,-0.09790738792252546
WP5083,7.351982668021369e-8,0.14334007213606437,1,0.09999683682846947
WP4719,0.005449372256292165,0.1407527791243346,1,0.09696632530442165
WP61,6.449201867155488e-5,0.14040132934199462,1,0.07798915401285465
WP3651,1.0654269314824645e-4,0.1401136099907474,1,0.0790487048312502
WP2112,0.003518293194006069,0.13994500001920773,1,0.08097135332334837
WP4538,4.2877079831422725e-5,0.13992777533337158,1,0.09599359264634402
WP4722,0.021541151662454898,0.13992133366849543,1,0.12205822825667606
WP3858,0.0035972494010873247,0.1396129004683291,1,0.0779826451822227
WP268,0.001478612328336593,0.13874888925140588,1,0.08501513947162229
WP1971,5.095401952164961e-4,0.1384835403313136,1,0.0829648537443766
WP1541,3.810655038878867e-4,0.13830288086211945,1,0.08303977112483725
WP4535,7.330934706378233e-5,0.13805847194137502,1,0.06801861979766795
WP4905,0.0034604592756443337,0.13783535071991512,1,0.09098511285311443
WP4971,5.9663610293546386e-5,0.13728533507491428,1,0.07603044700151364
WP4141,0.012903895617509568,0.13690416772862293,1,0.10098825061314867
WP5050,0.03441127286493681,0.13659682570713735,1,0.07805180616206878
WP4758,2.906542209173474e-4,0.136475500828723,1,0.0940276457452613
WP364,3.1732097179149616e-5,0.13643761359558623,1,0.09194517439898045
WP554,0.03465002843582712,0.13641645151026102,1,-0.12404123781270358
WP4655,1.3258207333100445e-4,0.13554409440683143,1,0.07602562579265357
WP4223,5.923574692882137e-11,0.13531536662882687,1,0.07898907944745234
MINERVA Orf3a protein interactions,6.337049310522551e-7,0.1348111573156985,1,0.07802705073004365
WP3850,4.027383737044088e-4,0.13470739729507555,1,0.0899421662946403
WP3929,1.6353520825408988e-9,0.13450927174906965,1,0.0790215031301771
WP262,0.009304565946885562,0.13432190789013185,1,0.07102711377154522
WP4838,0.0013443177159047058,0.1343097500349187,1,0.09096545619879165
WP2203,1.8836222228502315e-4,0.13370913374488244,1,0.06803554625020071
WP2406,0.024426590403818,0.13334194001036928,1,0.11107877840119504
WP5046,0.0031521399066861337,0.13271904526863704,1,0.09003970442056379
WP4786,0.001808027163870789,0.1324512017830954,1,0.0929409188035046
WP2272,3.6926443546792617e-6,0.13038051395739136,1,0.07801679647623053
WP2878,0.011006283741804151,0.12876720043417333,1,-0.12792012753035606
WP1449,1.8480105053533015e-6,0.12838899890291375,1,0.07698238038990522
WP545,0.0028637032294503892,0.12833679405673204,1,-0.13594120551645278
WP4816,6.621116195767381e-4,0.12689629178447334,1,0.09698642585819739
WP4197,0.019352591874578582,0.12593874949228534,1,0.10794321055610476
WP4705,0.019784053282758618,0.12549456703086034,1,0.08804827907028123
WP4932,5.055343344074288e-8,0.12485351058013709,1,0.08797601332788013
WP4352,2.80248252107964e-15,0.12389808329955278,1,0.07502324953566737
WP4239,2.1349257567738142e-7,0.12329608685863916,1,0.08297656812008944
WP466,0.010201148137397932,0.12318931151320034,1,0.08396572481212032
WP183,1.4765771499306156e-6,0.12248453400532266,1,0.06600314644545917
WP366,1.0620996523069556e-8,0.12224036194121767,1,0.07302616242270077
WP3925,1.6490277900635978e-8,0.12146804913516485,1,0.08493229487059391
WP4844,0.02131489766437198,0.1213717015821042,1,0.07395935690094793
WP3298,0.018794205091838895,0.12135679936449137,1,0.0839937823970788
WP3,0.03651090436592658,0.1207734215256402,1,0.09296242742981296
WP254,1.6453448428280673e-4,0.1206774930520713,1,0.07295063011982372
WP1539,0.01371844680389105,0.12027746252173117,1,0.07500665381932947
WP2036,0.0015783636778431034,0.1190147750048784,1,0.07295469415998376
WP138,3.916759757783844e-6,0.11800546467883685,1,0.06994277976096473
MINERVA Interferon lambda pathway,1.3989520971125229e-6,0.11772292780864645,1,0.07296166147569064
WP4288,0.031169617491127993,0.11604500769672443,1,0.08002480344499839
WP3865,3.6251076230253546e-4,0.11600493875877102,1,0.07499667435774546
WP3959,0.001294626851904112,0.11519878951289841,1,0.05705615567291247
MINERVA Interferon 1 pathway,1.8849622781283966e-8,0.11512444524272666,1,0.0739664631397392
WP4022,8.326980004073995e-5,0.11503713923441677,1,0.06798492659541895
WP2018,2.461759137288004e-4,0.11396171424964077,1,0.06802469335506656
WP1772,4.788481434094173e-5,0.11386500829301072,1,0.07796481307594082
WP2572,5.1140402497394214e-5,0.11343470612443282,1,0.07105626656258045
WP3668,0.009536964095214519,0.11314460065052968,1,0.07802739957713464
WP2380,2.7652370049810517e-8,0.11270334588227815,1,0.06499396544669948
WP2507,0.03689219032259159,0.11238695056270052,1,0.08193853941808385
WP4331,0.010076487960060712,0.11231592370908303,1,0.07598002496908304
WP4549,2.9392294007318095e-7,0.11149022113018284,1,0.06296506826828321
WP2880,0.007128183055305288,0.11126082421697246,1,0.06801732215871749
WP4341,7.018285400145328e-4,0.1093788666598714,1,0.06596829991544453
WP15,1.6510621729056665e-5,0.10854032483604723,1,-0.0999910000455552
WP5094,3.858522563588824e-4,0.10654337006822823,1,0.08102487711639852
WP395,0.001540491028285425,0.10556912963680624,1,0.061977929847553445
WP2328,5.468487791023989e-4,0.1044637650831732,1,0.09799237921250037
WP176,3.3519523932920537e-4,0.10289350508403138,1,-0.1030037155479323
WP3624,0.014046030515887514,0.10288469273902484,1,0.09805495169609395
WP4577,0.004714306018454528,0.10217775428794391,1,0.06002295674095306
WP4880,0.011631035997461594,0.10175218695537584,1,0.060000674896338
WP4565,0.021713450033564022,0.10165282118985611,1,0.07198656221847322
WP2858,5.12459655143792e-4,0.09906198205680262,1,0.06999133155471349
WP4336,0.021766156719886406,0.098748156388967,1,0.06304912875196408
WP4659,1.378513898710251e-5,0.09844686979205286,1,0.05506532973720743
WP2034,9.48491251738684e-5,0.09789286383852146,1,0.054983962215137995
WP4008,0.01980934565501779,0.0976010819894797,1,0.06603376843068995
WP1984,8.933645895247686e-6,0.09590005042038613,1,0.05708224968468988
WP581,0.033340019098241976,0.09565901943735296,1,0.05199621245859075
WP4560,0.03083250441176167,0.09562551590976907,1,-0.06098662270914494
WP3286,0.023846179457946075,0.09465482051369334,1,0.07296716540142215
MINERVA HMOX1 pathway,2.161913985429445e-6,0.09409751353446523,1,-0.07205813922326844
WP2877,4.4263319506364823e-4,0.0930704097252103,1,0.0819644107641307
MINERVA PAMP signalling,4.130495860285265e-6,0.09284039963073099,1,0.05102546782861032
WP2806,8.902885619194043e-5,0.09236564880521184,1,-0.09098866118716054
WP4871,0.03191495997581318,0.09233837383596905,1,-0.05195594490749187
WP437,2.0161431709364725e-7,0.09217458895790767,1,0.052951972860318566
WP524,0.01272998744855302,0.09189699691231727,1,0.05998480859369937
WP2636,0.03627020235428277,0.09139720118740491,1,0.052038021191816386
WP2828,0.02220485970679209,0.09111881509129365,1,0.05795820465976309
WP585,0.0032806418278543414,0.09073782504815463,1,0.05503856478307684
WP4298,7.620486981084889e-4,0.09061751545508066,1,0.060009663921334125
WP4806,8.38418824821222e-4,0.09039860145846525,1,0.053032259134787096
WP4868,0.045200855086837514,0.09003241358456728,1,0.0629501418450414
WP4481,0.045526319261759776,0.0898965958450287,1,0.042973661846658635
WP560,0.020958554546642204,0.08987514968581471,1,0.06498747152832958
WP289,8.59597021072266e-5,0.08893326183522367,1,0.06302667033443174
WP3303,0.0019169733896768903,0.08847342746948426,1,0.04794637521102053
WP2064,0.013647648011183953,0.08831719731609802,1,0.06505209296577669
WP75,0.004010076292219899,0.08817300531106695,1,0.051984486839824984
WP2371,0.04152570009473304,0.08772385518218469,1,-0.05602973161593843
MINERVA E protein interactions,0.010144037042616242,0.08642361763363869,1,0.06006415181634791
WP179,0.0032059096826102074,0.08616681721752373,1,0.04801228248632457
WP241,0.04865413571060674,0.0860606746363764,1,0.06398420394968926
WP382,2.7781981695138953e-6,0.0859961490111397,1,0.05300278493762255
WP428,0.005279884518654835,0.08488300561483925,1,0.05102731788989186
WP399,0.010972377703054231,0.08479018423530163,1,0.05303184445951316
WP98,0.04334154177806182,0.08463604657206769,1,0.05602386820632275
WP231,0.0016533868475600694,0.08379197733642699,1,0.046953798272320935
WP536,6.70288454851442e-4,0.08336116274960031,1,0.05999549470634132
WP3932,1.3128473258924517e-7,0.08307493623224045,1,0.05893492214060886
WP4946,0.0021534506939823944,0.08304787150757452,1,0.048053992816988716
WP2032,0.0040797646383652336,0.08290781241101601,1,0.05100523904983692
MINERVA Renin-angiotensin pathway,0.03015336834497699,0.08254428197421489,1,-0.06498464674532828
WP5098,0.007263356892859516,0.08226371263260847,1,0.04599206179882316
WP4754,1.1325036590576245e-6,0.0814586484866404,1,0.060959586242707114
WP4263,0.002040668969191171,0.08003771675938309,1,0.047954025335838854
WP3931,0.007386964493173446,0.07987140046104944,1,0.05198846011899991
WP2446,0.016544825068050065,0.07923559554748412,1,0.04795509173851267
WP4874,0.044390354166252956,0.07916719054130304,1,0.04694898336192571
WP23,0.0018386315370431078,0.07739737469766876,1,0.0459651008793298
WP481,5.981431284553272e-5,0.07702745726051179,1,0.04602024808209517
WP4286,0.03798772778714956,0.07654346122338156,1,0.05703180040415169
WP4673,0.004742999573025517,0.07442031741047454,1,0.056988368564225636
MINERVA Apoptosis pathway,0.042159814301090295,0.07276078342388659,1,0.050035737561164834
WP2037,0.007593336895457437,0.07266020652398124,1,0.040955842893960544
WP4255,0.016797777927696746,0.07226180840445769,1,-0.04696408506058483
WP286,0.031563457585677586,0.0716674677968329,1,0.038014157029696
WP3863,0.03786264466040121,0.07164539478765333,1,0.041042443485657734
WP2882,5.960691406247717e-5,0.07152589964572219,1,0.05601199905881872
WP2332,0.03712178433120509,0.07129046954645475,1,0.041965881906155064
WP4666,9.726286060891518e-4,0.07096943561081118,1,0.04102422086062207
WP3888,3.930539329105369e-11,0.07016874175745286,1,0.04398730379869646
WP244,0.0451344930010045,0.06851953153704017,1,0.03998956976804886
WP2118,0.02497071709440729,0.06822045702271072,1,0.05407108633263079
WP1544,0.01563170493238572,0.06579527287983652,1,0.0409899372137064
